gene_id	asc_0	asc_1	asc_2	asc_3	asc_4	asc_5	asc_6	idc_0	idc_1	idc_2	idc_3	idc_4	idc_5	idc_6	healthy_0	healthy_1	healthy_2	healthy_3	healthy_4	healthy_5	healthy_6
ENSG00000142156	45134	13656	80046	39538	64990	11522	1469	70873	12578	49071	8357	70683	71670	62776	62484	26153	83825	94016	73256	43265	63760
ENSG00000142166	2638	1714	469	2566	783	2052	0	6659	7236	8805	3449	6566	3210	6035	3970	3545	3303	5541	2993	4303	3150
ENSG00000142168	3236	1110	1604	2120	1898	4354	76	8823	10860	12881	7706	12538	22207	17007	6075	7323	8583	8703	9834	8337	8131
ENSG00000142173	53906	19992	100469	43352	84137	12479	1942	82568	15184	45924	8003	81287	134716	54326	79221	42009	120207	99724	81770	48095	85735
ENSG00000142178	10	2	5	17	31	2	0	115	65	224	775	39	74	181	845	24	261	100	9	666	4110
ENSG00000142182	0	0	2	8	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000142185	936	504	414	635	780	182	63	951	1597	483	575	466	1888	860	250	175	434	368	425	351	215
ENSG00000142186	1776	618	1294	1291	1558	1225	146	5597	6172	5240	2810	5709	9013	3592	4350	5478	5523	5674	4468	6268	4100
ENSG00000142188	752	225	152	840	301	363	0	4063	3357	5025	3626	4044	3434	3281	2738	5488	5052	4609	2653	6582	4147
ENSG00000142192	32091	9237	16045	14975	16103	13266	3062	75489	111087	39535	61515	56691	26060	80600	34480	61910	48596	42416	23050	50401	46143
ENSG00000142197	2061	1536	1277	2521	1150	1089	11	7194	25278	9338	463	5010	969	4370	760	1267	1307	1571	883	1193	1283
ENSG00000142207	3161	1228	2266	3054	1288	3900	54	3105	3543	1961	1733	3322	609	3080	2691	2539	2657	1684	1840	2504	2405
ENSG00000142208	2753	1291	2274	2628	1792	2105	92	13481	12006	7124	2829	12847	8632	11427	5472	6480	6118	7477	5218	6762	5984
ENSG00000142224	0	0	0	0	0	0	0	6	13	18	1	23	10	39	0	0	0	0	1	0	1
ENSG00000142227	1035	343	397	999	1054	327	0	1955	656	820	561	1579	2129	2978	1616	594	2975	1488	1993	1594	2656
ENSG00000142230	1769	821	1211	1250	1249	2701	33	5409	10910	10454	5329	3098	6641	7905	4085	3597	3814	3089	2760	4828	3682
ENSG00000142233	29	15	5	45	15	2	0	8	12	18	35	18	40	14	138	195	143	90	3	93	246
ENSG00000142235	55	12	39	80	7	10	0	728	1558	1377	585	907	1378	1466	189	645	245	38	33	513	182
ENSG00000142252	0	0	0	0	0	0	0	45	97	5	42	4	16	18	235	445	265	186	316	376	386
ENSG00000142273	42	0	160	269	1	41	0	1232	2485	2078	774	174	1722	994	213	846	265	9	2	741	1036
ENSG00000142279	754	252	201	478	536	93	0	639	999	500	119	485	672	277	2377	2302	2894	4548	1776	1970	3327
ENSG00000142303	2508	919	1867	2994	1644	726	37	794	949	292	83	258	304	859	1944	1887	3237	7045	1315	2841	3312
ENSG00000142319	0	10	0	0	6	3	0	13	1	7	4	7	2	2	21	11	80	2	18	10	16
ENSG00000142327	925	574	1313	734	1033	890	25	4071	4720	3590	2548	2613	8568	4876	4515	4453	5008	7245	6531	6260	3015
ENSG00000142330	596	370	706	810	481	633	0	755	888	450	566	359	1308	654	1632	1937	1604	1279	1009	2231	1701
ENSG00000142347	3306	1056	1654	3645	1325	654	0	1282	727	394	522	694	1000	1362	716	461	1127	2156	1659	953	510
ENSG00000142396	0	1	0	0	0	0	0	361	479	186	608	164	402	169	631	1024	774	665	394	831	1093
ENSG00000142405	268	197	146	285	38	26	0	95	75	23	70	57	59	21	38	6	33	22	48	24	15
ENSG00000142408	19	45	0	15	93	1	0	61	18	18	501	31	25	40	5	96	30	42	18	16	34
ENSG00000142409	62	22	123	36	39	50	0	1185	1384	1732	464	519	2100	1000	1161	1476	1267	1680	949	1680	1644
ENSG00000142444	43	48	73	51	55	72	0	856	1033	619	724	748	2086	728	525	581	658	575	546	722	607
ENSG00000142449	9	0	33	26	21	0	0	10	15	46	14	2	11	225	60	160	179	7	13	125	45
ENSG00000142453	1716	698	1134	1734	1465	2767	34	3091	4091	1684	1341	1958	1742	3432	2534	1917	2466	2197	1839	2913	2563
ENSG00000142459	670	235	338	391	518	161	18	1511	1695	495	1135	648	1893	1075	1078	1138	1287	1652	825	1227	1408
ENSG00000142484	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	2	0	3	0	4	1
ENSG00000142494	54	62	95	295	10	448	0	150	120	96	125	214	272	892	361	69	262	308	113	152	93
ENSG00000142507	481	161	361	409	385	614	108	2893	5455	4022	4650	3627	10959	5471	2663	2529	2930	2675	2580	3386	2830
ENSG00000142511	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142512	146	51	25	59	40	107	0	298	281	99	262	250	170	386	141	142	327	86	165	119	50
ENSG00000142513	57	35	67	211	13	26	0	4	7	2	2	8	3	3	2	6	1	8	1	2	10
ENSG00000142515	0	0	3	0	7	0	0	4	0	25	2	35	102	2	50	51	59	629	16	902	25
ENSG00000142528	392	261	233	388	303	366	0	673	1586	828	1399	392	333	860	391	569	466	504	317	569	519
ENSG00000142530	4	1	0	9	0	0	0	98	353	44	141	66	97	79	33	60	36	26	18	90	58
ENSG00000142534	35260	14140	14442	30263	18986	61921	316	35202	71020	41023	45379	43725	67288	54120	44165	58278	60299	51721	49790	86971	47891
ENSG00000142538	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	1	0	0	0	1	0
ENSG00000142541	39015	15437	32278	25982	23732	73861	281	49738	97425	50369	56858	54704	114469	66998	97685	116470	118258	87703	94003	156380	87331
ENSG00000142544	7	2	32	9	8	19	8	125	122	86	90	63	276	78	235	144	231	106	150	358	242
ENSG00000142546	519	211	719	397	350	382	0	1756	2652	2440	1993	1153	4308	2203	1558	2082	2031	1978	1397	2950	2161
ENSG00000142549	4	0	6	12	1	0	0	41	8	3	33	31	13	13	493	105	77	136	30	179	6
ENSG00000142552	1075	552	1012	991	774	291	20	2933	734	1958	463	3607	8879	2280	5552	2153	5261	3665	3019	4114	3137
ENSG00000142556	459	221	149	495	140	370	0	848	1343	604	1275	687	152	641	414	789	505	673	302	658	476
ENSG00000142583	36	72	51	130	17	38	20	181	108	83	67	430	116	360	111	62	218	705	2121	265	274
ENSG00000142599	7305	3204	3244	6887	3747	5705	460	9458	8840	8449	11186	6252	3776	10301	15118	33221	23671	27952	14645	22168	14328
ENSG00000142606	2	1	20	13	7	0	0	88	121	241	104	448	485	283	83	86	42	68	47	82	114
ENSG00000142609	3	4	61	3	90	22	0	10	115	9	32	20	11	276	11	9	5	17	29	0	58
ENSG00000142611	95	22	55	145	88	6	0	130	47	80	29	25	12	107	456	347	428	215	294	347	1045
ENSG00000142615	6	1	0	37	1	0	0	0	1	3	0	0	0	0	0	25	25	24	28	2	12
ENSG00000142619	0	1	10	51	2	3	0	2	14	120	0	136	0	166	6	14	24	2	1	6	10
ENSG00000142621	388	316	148	232	177	103	0	200	434	145	76	220	136	199	21	34	34	90	17	29	35
ENSG00000142623	0	0	46	289	0	15	0	1	1	15	1	14	10	10	7	5	6	20	6	18	6
ENSG00000142627	1007	629	1064	1869	798	408	12	756	784	634	246	822	502	1596	2175	2890	3624	6753	1153	2733	2307
ENSG00000142632	74	37	188	278	59	80	0	1091	2070	1686	280	533	3711	2490	689	1234	1194	239	500	1254	1159
ENSG00000142634	1016	279	778	841	660	761	0	4170	3861	2608	1003	1559	4023	3550	3790	2147	3981	6219	2249	3286	2131
ENSG00000142655	886	414	716	650	634	769	0	1014	941	1014	620	699	1595	1325	1049	1375	1477	1791	1272	1490	1497
ENSG00000142657	1974	1210	1628	1123	1673	3607	0	8900	7624	10463	5798	9378	6554	8872	3197	3044	8163	7292	13684	5788	4134
ENSG00000142661	48	6	34	77	12	11	0	142	35	43	46	10	41	73	82	85	172	60	107	83	90
ENSG00000142669	805	370	634	698	787	683	9	5210	6409	3809	5428	3311	9492	7518	6546	3003	6013	7198	5305	5652	5665
ENSG00000142675	516	46	245	761	82	133	0	1582	2582	1580	1054	1051	2399	2454	809	3036	882	83	42	1752	1578
ENSG00000142676	26553	8187	10723	22679	12021	51444	416	26113	34631	23354	21949	32785	61619	41411	46807	46373	43729	42224	46972	71658	42191
ENSG00000142677	7	0	84	365	1	17	0	26	56	76	12	6	29	89	68	39	89	28	43	65	76
ENSG00000142684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142686	63	27	93	101	42	44	8	1596	1534	1268	2188	988	2197	1913	1143	1062	1535	1333	1012	1083	1105
ENSG00000142687	2719	1676	1056	3337	970	1690	3	10184	11005	11110	19001	4796	6515	7636	3440	7893	4391	5498	3029	5375	6614
ENSG00000142694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1079	1933	762	692	534	1732	1059
ENSG00000142698	5	0	0	8	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	2
ENSG00000142700	0	0	0	0	0	0	3	2	0	8	0	0	0	1	2	2	4	3	2	1	0
ENSG00000142731	483	480	157	580	207	1525	0	343	1106	482	670	268	1078	951	48	178	78	264	111	133	222
ENSG00000142733	1460	499	820	2093	1256	205	0	2498	2495	730	262	1440	2547	3305	8366	11087	12185	13196	7279	8009	5408
ENSG00000142748	45	4	3	8	23	7	0	29	31	35	121	37	165	88	629	424	580	768	1329	379	86
ENSG00000142751	206	90	167	391	127	265	6	1542	1251	1226	1121	1291	1713	1435	1214	2064	1684	1846	1247	1795	1348
ENSG00000142765	405	114	557	1042	109	156	0	1359	2203	708	336	462	6661	1876	642	1616	817	365	51	1505	1621
ENSG00000142784	1748	982	1021	1655	1279	1129	593	5836	5190	6128	5759	3778	2975	7494	4814	6843	5548	4030	3847	7133	4580
ENSG00000142789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	138	180	135	124	0	78
ENSG00000142794	474	97	167	522	166	135	1	686	915	568	1635	464	175	900	586	558	805	857	648	938	738
ENSG00000142798	128181	64952	87310	64796	137322	17724	1971	31256	13353	19248	7003	28488	3788	26246	22116	23925	26498	69836	33971	18578	30312
ENSG00000142856	290	207	98	630	122	587	0	599	849	680	1364	522	648	979	263	1270	547	431	210	781	751
ENSG00000142864	4796	1694	3834	3288	1475	12436	220	12594	15303	18667	15504	16216	8285	20671	11403	13261	13724	11031	12502	16591	13622
ENSG00000142867	631	310	295	562	232	858	0	1374	1678	1394	1884	1170	564	1322	694	690	656	1395	529	826	1321
ENSG00000142871	12171	5204	2413	5738	17127	1210	489	21258	7192	10525	754	38701	3428	8025	33074	12388	7130	70464	7008	23270	38512
ENSG00000142875	1795	743	242	1707	550	550	12	42052	2522	2405	4248	2865	290	1400	982	2280	2389	1682	1149	1574	1890
ENSG00000142892	508	249	157	402	275	506	0	3545	2899	4637	3649	2952	1091	3015	1147	2294	2033	1425	1099	1779	1724
ENSG00000142910	1255	607	641	1005	2006	293	0	1667	277	1537	333	3348	418	2506	27015	16530	19410	33248	15091	22344	18752
ENSG00000142920	202	143	158	215	194	97	0	904	382	380	1132	383	673	916	371	627	495	464	109	706	733
ENSG00000142937	9306	3770	5348	8215	3635	18195	72	29811	41134	30176	61707	39541	62046	45878	67997	68419	60282	52075	54583	103495	65566
ENSG00000142945	316	304	193	345	279	1189	53	519	974	1499	1690	230	1660	2236	55	77	68	76	46	87	104
ENSG00000142949	3201	810	3324	6715	1440	2606	48	40699	44517	49541	50126	42367	26020	51883	6975	26372	12107	24425	20654	15064	18911
ENSG00000142959	13	2	2	16	1	4	0	32	21	18	98	37	11	43	41	53	61	54	9	34	46
ENSG00000142961	305	100	160	388	199	107	0	1316	990	924	675	754	822	1263	1957	1699	2380	2126	2209	2324	2212
ENSG00000142973	175	1	167	739	255	22	177	1006	1690	748	7186	2162	256	598	3029	4977	8285	758	3270	1842	365
ENSG00000143001	3	0	0	0	0	0	0	19	20	21	152	27	113	98	47	75	59	5	5	114	21
ENSG00000143006	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	2	0	2	0	0	0
ENSG00000143013	617	272	109	1032	342	184	0	1617	2568	2133	903	2358	795	2990	3047	4577	3201	6884	2496	3035	3408
ENSG00000143028	48	33	31	39	84	14	0	61	13	47	73	69	25	51	328	129	194	247	342	208	188
ENSG00000143032	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	0
ENSG00000143033	2439	1334	438	2505	799	2064	0	1423	2093	1386	2577	1063	637	928	1417	2221	1503	2263	607	2133	2753
ENSG00000143036	427	177	46	402	61	95	0	659	1176	877	770	485	91	838	340	600	274	112	75	360	562
ENSG00000143061	338	73	479	633	234	199	11	9261	8897	7044	3605	5374	1059	16098	631	2887	923	207	106	1910	1848
ENSG00000143067	672	366	352	565	379	223	0	1234	626	578	533	985	339	835	1706	879	610	1616	371	1459	1025
ENSG00000143079	6140	1486	1285	4215	2482	1299	38	2679	2972	2358	2929	2070	435	1950	3423	3169	3091	5232	1950	3100	3183
ENSG00000143093	2410	1193	962	2436	1476	1620	21	2153	1919	1595	2633	1587	1572	1564	2481	3343	3045	2354	1846	2958	2705
ENSG00000143105	1	0	0	26	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000143106	772	426	551	960	422	1425	59	4258	5403	5912	8556	5113	7119	4046	2428	2387	2418	2642	2166	2546	2374
ENSG00000143107	5	0	1	39	0	5	0	2	0	1	1	0	0	2	1	2	0	8	0	2	2
ENSG00000143110	1689	697	110	933	597	482	0	683	470	531	527	686	597	1032	1072	824	2247	986	2105	1283	359
ENSG00000143119	1989	876	255	1042	914	664	0	2221	1276	815	1444	1641	812	3076	371	513	2116	1413	2524	1089	370
ENSG00000143125	1	0	0	3	3	0	0	0	0	1	2	0	2	22	3	338	170	205	35	36	42
ENSG00000143126	2447	804	1500	4195	2456	445	28	7662	6745	3775	13235	3861	5268	8416	1258	7577	1786	915	278	5216	4377
ENSG00000143127	1118	207	479	838	999	260	0	335	761	139	91	126	103	513	3052	5261	3424	592	488	2501	633
ENSG00000143147	470	282	271	389	355	308	0	1036	2868	541	580	979	264	1630	1148	717	896	1150	618	1034	774
ENSG00000143149	1210	437	595	1379	557	750	0	6769	15179	6090	16255	8640	5405	15499	3452	4800	5003	7517	8216	4452	4762
ENSG00000143153	835	254	93	870	214	247	199	10773	21703	7019	9338	15310	633	32837	1802	5525	3660	1177	500	4585	2900
ENSG00000143155	1142	535	520	1056	500	1473	70	4400	8285	4969	6005	5109	1935	9076	1575	1839	1772	1716	1073	1740	1797
ENSG00000143156	587	310	197	599	188	591	0	649	1945	1051	911	443	255	1302	350	498	527	206	350	455	440
ENSG00000143157	932	379	957	1270	429	791	9	7550	27991	6980	11039	7527	2709	16806	3394	4028	3566	2616	2398	3557	3211
ENSG00000143158	351	131	110	472	98	198	0	2738	13706	4034	11586	3301	2740	6304	1052	1077	1335	2171	2037	1453	1629
ENSG00000143162	314	82	147	361	117	239	0	7468	11944	5920	9486	8624	7014	15782	5499	4252	7537	8242	10139	6035	4908
ENSG00000143164	4655	2043	1318	5355	2348	2814	58	7469	24957	7650	18010	6230	4543	13331	3090	3845	4290	4928	3407	3958	3684
ENSG00000143167	6	0	5	0	0	1	0	26	16	12	7	6	0	65	5	0	21	10	62	29	2
ENSG00000143171	35	3	3	27	17	0	0	7	5	8	58	5	44	16	177	32	42	235	184	39	299
ENSG00000143178	420	185	170	809	191	296	0	148	267	151	164	81	153	215	360	320	365	379	142	763	485
ENSG00000143179	254	140	197	384	134	600	0	1218	3630	1526	10138	1690	1396	3624	609	650	486	593	256	652	658
ENSG00000143183	4862	2311	924	5266	888	2262	55	9860	21209	12646	21151	15672	9791	21349	2482	4000	3158	3062	2477	3230	3269
ENSG00000143184	54	34	3	8	27	9	0	28	6	24	4	9	1	30	7	6	23	27	3	8	6
ENSG00000143185	31	76	0	1	6	4	0	19	4	11	0	10	2	43	2	2	11	5	0	2	5
ENSG00000143190	2441	747	372	1894	1250	1454	91	3794	4315	2270	5346	2431	991	3868	1787	3437	3200	6101	1585	2558	2753
ENSG00000143194	0	2	0	2	2	0	0	17	5	8	4	12	16	8	2	15	0	6	0	0	21
ENSG00000143195	13	11	3	20	14	0	0	176	111	55	18	233	61	68	3	6	10	9	4	4	42
ENSG00000143196	156	81	32	278	229	13	0	636	291	223	7	433	363	465	2925	4935	45945	18562	11177	13913	21343
ENSG00000143198	1351	894	979	2119	1115	889	43	4074	4945	3206	10237	3710	8949	12547	11753	3358	5493	8118	7007	6821	4805
ENSG00000143199	186	211	94	356	71	43	0	15	66	47	57	27	7	200	7	26	12	38	18	23	30
ENSG00000143207	4069	2063	1248	5138	1663	3400	37	3792	7762	4725	4471	3954	3558	5583	1589	2214	2296	2615	1823	2417	1837
ENSG00000143217	126	35	385	1051	6	51	0	4595	19150	2165	1419	3407	4198	5711	1200	4881	1236	80	10	2711	3221
ENSG00000143222	1545	667	630	1389	610	2200	0	5415	15678	4519	11082	4831	12414	13113	2985	4312	3941	3350	3296	4466	3767
ENSG00000143224	1591	1042	1491	2639	926	1333	12	1423	2776	690	1400	638	1357	2552	986	1409	925	1002	690	1382	1717
ENSG00000143226	1111	521	209	897	1132	267	96	1973	2046	827	1850	2435	926	2009	612	482	1891	1152	1629	991	367
ENSG00000143228	235	222	107	249	135	784	0	852	1492	582	722	181	1023	2442	28	33	35	53	37	33	72
ENSG00000143248	6582	3469	1365	2993	5033	1474	6	9733	5387	14484	17773	9090	1335	9902	2467	18869	11915	72734	4292	11774	22029
ENSG00000143252	916	431	407	594	681	1317	0	4706	13109	5393	7266	6938	4287	10584	2702	3602	3561	3711	4110	3962	3828
ENSG00000143256	277	99	310	279	111	705	63	1882	3492	1928	1540	1852	3899	3961	1634	1352	1365	1827	1308	1676	1658
ENSG00000143257	35	47	54	146	12	33	0	30	122	10	48	23	2	78	10	12	15	12	4	11	6
ENSG00000143258	1074	410	783	1157	729	1144	0	2579	5461	1303	3379	1120	2460	3993	1485	2336	1723	1586	1054	2685	1976
ENSG00000143278	0	0	0	0	7	3	0	0	2	1	0	1	1	2	2	0	0	0	0	0	0
ENSG00000143294	1995	928	1104	1672	1062	2193	35	5343	10045	4456	5213	3303	5043	10602	2390	3583	2715	3372	2154	3538	3193
ENSG00000143297	156	45	8	17	18	15	0	369	4	33	1	4	6	141	168	38	294	63	7	74	10
ENSG00000143303	390	213	693	456	279	449	0	3033	3779	1399	2569	1975	1945	3250	1602	2899	1856	1291	1040	2961	2237
ENSG00000143314	397	154	570	414	239	726	0	4040	9231	4453	7369	4941	6992	10558	1960	1557	2375	1700	2208	2068	2203
ENSG00000143315	335	93	67	609	103	363	0	3382	6797	3710	4718	3525	2486	3905	553	780	632	684	546	542	644
ENSG00000143318	44	17	28	120	5	8	0	223	215	12	297	9	29	191	61	158	80	81	63	49	138
ENSG00000143319	619	287	400	623	179	906	0	4909	8785	3978	7407	3652	2563	8789	1474	1850	1680	1495	999	1747	1697
ENSG00000143320	311	94	311	605	262	52	4	27528	99279	44340	133610	16707	78618	65591	783	3465	3212	1638	161	1711	8538
ENSG00000143321	1822	698	2602	1697	740	3987	95	16069	46370	15525	23234	18994	20201	59680	9071	10459	9573	9010	5983	11933	9970
ENSG00000143322	4041	2088	1434	3184	2586	1350	2	4979	6885	4454	5332	2819	1322	6743	2763	2671	3269	5577	2100	2198	2352
ENSG00000143324	2018	997	947	1774	1154	1374	24	3224	9109	2945	4445	6573	1776	9914	1664	2066	1867	3188	1183	1918	2157
ENSG00000143333	483	557	949	498	248	1182	3	2813	1332	1005	3116	9067	2735	1645	823	292	421	4921	114	202	680
ENSG00000143337	3239	1131	489	2396	1312	1165	627	6389	12485	5517	8345	4826	2216	10227	2955	5272	5350	4935	3545	5613	3719
ENSG00000143340	1	2	82	101	0	24	0	6	1	1	112	8	2	9	4	6	2	35	1	6	0
ENSG00000143341	16394	5762	3357	30229	10818	1966	207	4892	1465	3245	903	6995	301	1910	1060	2393	3975	2941	620	1620	2326
ENSG00000143344	6194	2619	1457	6664	4522	3359	34	1790	947	1198	746	2253	305	1352	2202	3984	4408	2947	2864	4116	4023
ENSG00000143353	552	368	82	838	181	328	0	1079	3397	1221	2237	1202	996	2073	561	809	829	1301	722	889	930
ENSG00000143355	0	0	0	0	1	1	0	0	0	134	0	2	0	0	2	1	0	10	6	0	18
ENSG00000143363	600	223	237	459	359	581	0	3989	9890	5042	5990	2349	1175	8706	1005	1829	1280	1434	861	1834	1394
ENSG00000143365	82	8	32	115	3	9	0	3278	8381	1977	27	3076	1673	3261	950	1772	654	145	466	1506	1198
ENSG00000143367	204	70	441	1373	84	378	0	3389	6705	5230	1548	4269	1220	6789	812	1102	923	1159	236	1840	1621
ENSG00000143368	1028	465	359	949	434	1311	0	6207	16004	6901	7252	5293	3701	16782	2328	4018	3343	3055	2294	3309	2795
ENSG00000143369	1220	532	1066	2359	2343	441	10	9177	5031	1503	942	51707	1972	88041	3424	876	5395	3209	3285	736	4077
ENSG00000143373	927	652	845	1031	673	722	42	5372	9602	4381	3732	3555	1969	10791	1468	2824	2193	2632	1327	2413	1678
ENSG00000143374	852	401	637	724	463	1560	27	3353	8478	2398	3302	4080	2214	5593	1114	1421	1414	1460	1356	1530	1555
ENSG00000143375	242	24	140	432	26	132	0	8123	5587	11466	30799	3349	3665	5594	923	3944	1081	56	11	3061	5027
ENSG00000143376	1625	782	407	1380	711	1660	2	5011	12355	3443	8144	4504	1450	7889	2588	2979	3025	2661	1890	4412	3008
ENSG00000143379	2984	1173	1563	3597	1440	3336	0	2617	5088	1543	3662	1758	597	4479	1768	3224	2499	3390	1704	2924	2545
ENSG00000143382	7392	3528	2056	6828	3595	555	94	657	354	164	121	1815	111	841	12060	3181	9254	3704	7637	10586	7176
ENSG00000143384	8144	2575	1814	5136	5237	1541	54	32419	44181	25258	20503	30317	8042	41334	28824	26181	21943	41367	17272	24131	30706
ENSG00000143387	2788	1023	1532	7444	1896	686	4	18937	8968	16603	7244	33567	11283	14510	17192	20156	34404	10262	12438	16833	8315
ENSG00000143390	1952	1075	1156	2571	595	1986	125	3402	7973	2188	3556	2802	1118	4723	1251	1883	2009	2464	1174	1903	2295
ENSG00000143393	2167	1135	1066	3245	1267	1345	125	7415	13771	5692	7536	4997	4314	12033	5422	7680	6805	7890	3978	6885	7788
ENSG00000143398	3222	1574	1145	3688	1702	3428	8	5741	12027	5823	7298	4917	1856	9891	2315	3478	3355	4609	1836	3247	3434
ENSG00000143401	1730	628	1871	1035	506	4167	920	2284	6190	5106	1889	2297	1501	13369	2059	1904	1945	3011	1063	2612	2243
ENSG00000143409	472	227	270	847	237	63	0	5514	11060	3840	4276	1531	2991	9968	1312	3109	2771	1300	2236	2856	2058
ENSG00000143412	199	69	83	449	23	50	0	1505	11073	2606	2413	3359	5104	7158	148	752	208	165	99	417	415
ENSG00000143416	685	258	279	940	488	99	0	11026	26149	12731	2190	12975	8512	8326	2709	5522	6308	11947	6054	5636	10418
ENSG00000143418	1636	697	857	1283	866	3327	21	12620	37701	15474	26220	12777	4188	30595	4176	5457	4331	3540	3250	5818	5074
ENSG00000143420	814	285	593	909	335	662	9	15178	35954	16556	15629	16123	16228	32954	7785	9889	9125	9354	6094	12647	11023
ENSG00000143434	1927	971	1302	1540	1027	1097	0	724	1262	355	474	287	351	360	1697	2119	2185	1842	891	2237	2203
ENSG00000143436	544	148	381	398	196	977	0	1350	3906	888	1827	1640	1304	3499	904	1386	1182	1211	1245	1303	1117
ENSG00000143437	3621	1401	1354	4202	1463	1857	16	6181	8934	4095	7068	4099	1150	8979	5574	6005	6753	7242	5086	8030	5357
ENSG00000143442	9769	5471	2420	10936	4375	6654	296	10817	23433	5329	15260	7000	2638	15274	6886	9984	8447	9223	3765	11003	12694
ENSG00000143443	76	22	44	84	49	59	0	981	1174	436	1077	485	511	1293	200	330	401	212	292	501	368
ENSG00000143450	4	2	24	20	6	6	0	112	363	91	236	75	58	250	44	168	64	74	106	54	130
ENSG00000143452	908	661	49	1135	27	15	0	1	5	74	0	3	0	87	3	5	11	21	8	3	8
ENSG00000143457	526	181	189	687	124	571	0	4493	10431	5793	7299	3510	958	7179	1080	1645	1556	1138	1171	1770	1369
ENSG00000143458	1046	404	223	1213	502	354	0	2461	3820	860	1681	1516	335	2486	1374	1625	1957	1381	1483	2019	1925
ENSG00000143469	6	0	1	28	1	1	0	43	5	96	2	23	15	9	16	6	4	3	2	8	16
ENSG00000143473	28	7	11	34	7	5	0	334	463	30	66	34	46	234	31	2	7	20	13	26	51
ENSG00000143476	535	357	247	717	298	1527	80	913	3503	2072	2453	593	1941	5872	21	24	50	59	23	171	177
ENSG00000143479	822	452	587	1282	389	1050	0	963	912	1603	662	569	197	3423	844	389	379	890	255	445	409
ENSG00000143486	1590	616	1294	2110	724	2275	0	3656	7600	2564	5639	3831	3178	7824	2219	3621	2987	3251	2464	4015	3068
ENSG00000143493	1064	694	512	1634	587	1623	254	2910	7344	2572	4174	2029	1678	5265	564	836	829	413	393	827	961
ENSG00000143494	244	129	45	181	262	376	0	233	853	264	618	657	129	726	164	277	397	115	116	288	563
ENSG00000143498	251	78	149	476	80	206	0	425	866	202	387	349	201	670	291	212	304	169	113	294	310
ENSG00000143499	1280	674	946	1396	941	5775	0	1648	7261	2439	2589	1596	2809	4287	1547	1592	1740	1833	980	2426	1580
